id,time,cp,cperiph,conc,evid,amt,cmt,rate,Depot,Transit1,Transit2,Transit3,Central,Peripheral,CL,Vc,Vp,Q,Ktr,Conc_central_init,Conc_periph_init,DoseCorrection
55,570.0,25.99022849344994,26.075097889398858,26.467229742973586,0,,,0.0,1.77212950802641e-6,3.792424542969908e-5,0.0004058626850964586,0.00289569648057153,4808.720894342636,16366.89410661318,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3709.3219088158726,15932.98671058331,
55,571.0,24.546182996209193,26.046709181429886,21.701282683287005,0,,,0.0,5.01618160342332e-8,1.2492089922211402e-6,1.559557287933444e-5,0.0001298131864801988,4541.543106478515,16349.074998929575,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3709.3219088158726,15932.98671058331,
55,572.0,23.33289043426948,25.97412297530084,24.989459324043466,0,,,0.0,1.039552444126457e-9,3.992701596428061e-8,5.746779472293184e-7,5.470027873544225e-6,4317.0593049982635,16303.513875655792,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3709.3219088158726,15932.98671058331,
55,573.0,22.30832402552283,25.865972716718154,23.63588997382748,0,,,0.0,-7.053131412249058e-10,5.330905465325553e-10,1.9799904771300447e-8,2.1914107051212994e-7,4127.493680416575,16235.629803376036,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3709.3219088158726,15932.98671058331,
55,574.0,21.438162406195445,25.72930035510371,21.89252429345464,0,,,0.0,-4.838511813431978e-10,-4.4304515937031164e-10,2.3248784321305838e-10,8.032003423474876e-9,3966.4960823627853,16149.84289360747,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3709.3219088158726,15932.98671058331,
55,575.0,20.69438622049485,25.569848682998607,20.54036807916329,0,,,0.0,1.247371983481571e-9,1.2479252749165917e-9,1.271129651623376e-9,1.5663111155306275e-9,3828.8823601212016,16049.757799256678,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3709.3219088158726,15932.98671058331,
55,576.0,20.05412076672641,25.39230009373116,20.198656498938934,0,,,0.0,3.1650415621697903e-10,3.1690366166469124e-10,3.180193901730806e-10,3.287425908750363e-10,3710.4202286228965,15938.313578734678,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3709.3219088158726,15932.98671058331,
55,577.0,28.03481683232814,25.297829317384018,29.237245744533585,0,,,0.0,98.8082058507257,352.48222703152646,628.7115493248018,747.6087812675339,5187.011322530703,15879.015884083576,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3710.420228622896,15938.313578734678,
55,578.0,33.769074509534725,25.52600066548768,29.281167365972326,0,,,0.0,2.7894461549167318,19.901792255294254,70.99641164154195,168.8454453838399,6247.965623601096,16022.235146707862,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3710.420228622896,15938.313578734678,
55,579.0,32.16394023746139,25.786571989896505,28.902709182496285,0,,,0.0,0.078748620294391,0.8427687371735573,4.509660893579849,16.087482827515316,5950.983135960028,16185.791321718545,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3710.420228622896,15938.313578734678,
